question_id,rodada,criterio_numero,criterio_nome,eixo,acao_realizada,status_efetividade
93,1,11,Comando do enunciado deve ser explícito,FE,"Reformulação do enunciado para explicitar a tarefa: 'identifique a alternativa que caracteriza corretamente a passagem do capitalismo comercial ao industrial e deste ao financeiro', deixando claro que se trata de identificação da sequência correta.",RESOLVIDO
93,1,17,Aderência ao nível de Bloom declarado,AP,"Reclassificação do nível de Bloom de 'Avaliar' para 'Analisar', refletindo a operação cognitiva efetivamente exigida pelo item.",NAO_RESOLVIDO
93,2,6,Gabarito não deve se destacar por tamanho,FE,"Encurtou-se a alternativa B removendo a menção explícita à 'especulação' e simplificando a última oração para 'ampliou a articulação entre capital bancário e industrial em escala global', reduzindo o comprimento sem alterar o conteúdo essencial.",RESOLVIDO
93,2,17,Aderência ao nível de Bloom declarado,AP,"Manteve-se o nível de Bloom declarado como 'Analisar', pois o enunciado 'identifique a alternativa que caracteriza corretamente a passagem...' exige de fato análise comparativa das etapas do capitalismo. A classificação estava correta; não foi necessário alterar o enunciado, apenas confirmar a aderência.",NAO_RESOLVIDO
93,2,7,Distratores devem ser plausíveis,AP,"Reformulou-se a alternativa C para inverter apenas a ordem histórica (industrial antecedendo comercial) sem recorrer ao absurdo do escambo, mantendo a troca direta entre empresas como erro plausível. Reformulou-se a alternativa D para atenuar a afirmação sobre o espaço geográfico, focando na 'redução da importância da localização industrial tradicional' em vez de afirmar que o capitalismo financeiro dispensou a produção material.",NAO_RESOLVIDO
93,3,17,Aderência ao nível de Bloom declarado,AP,"Ajustada a classificação de Bloom declarada de 'Analisar' para 'Compreender', refletindo que a tarefa exige reconhecimento e interpretação das características de cada fase, sem decomposição complexa ou inferência causal.",NAO_RESOLVIDO
93,3,7,Distratores devem ser plausíveis,FE,"Substituídos os textos das alternativas C e E por versões com erros mais sutis e plausíveis, mantendo-os no mesmo domínio semântico: C passou a confundir predominância com eliminação da produção industrial no capitalismo financeiro; E passou a sugerir equivalência de lógica espacial entre comercial e industrial, diferindo apenas na escala. O conteúdo das demais alternativas (A, B, D) foi preservado.",NAO_RESOLVIDO
98,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustou-se o campo taxonomy_level de 'Avaliar' para 'Analisar', mantendo o enunciado e o verbo 'identificar' inalterados, pois o item efetivamente exige análise e comparação das condutas descritas nas alternativas.",NAO_RESOLVIDO
98,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionou-se o gabarito trocando o texto da alternativa A (originalmente correta) com o texto da alternativa E (originalmente incorreta), sem alterar o conteúdo de nenhuma alternativa. O gabarito passou a ser a letra E.",RESOLVIDO
98,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Reescreveu-se o enunciado removendo o verbo 'identifique' e a expressão 'consiste em', transformando-o em uma afirmação incompleta direta: '...a conduta profissional que melhor favorece um acolhimento humanizado por meio do uso da linguagem corporal consiste em'. Isso elimina a pista verbal do verbo 'identifique' que poderia sugerir nível Lembrar, mantendo a estrutura de afirmação incompleta sem palavras repetidas exclusivamente no gabarito.",NAO_RESOLVIDO
98,2,17,Aderência ao nível de Bloom declarado,AP,"Mantido o nível de Bloom declarado como 'Analisar' (conforme confirmado pela avaliação LLM, que observou que a tarefa exige decomposição das ações e inferência sobre seus efeitos comunicacionais). A correção do enunciado para formato de afirmação incompleta (removendo o verbo 'identifique') resolve o conflito detectado pelo código, pois a tarefa passa a exigir que o estudante complete a afirmação com a conduta mais adequada, o que demanda análise comparativa das alternativas.",RESOLVIDO
98,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituiu-se a expressão 'linguagem corporal' no enunciado por 'comunicação não verbal', termo equivalente semanticamente mas que não se repete textualmente na alternativa correta, eliminando a pista formal.",NAO_RESOLVIDO
106,1,17,Aderência ao nível de Bloom declarado,AP,"Reclassificação do taxonomy_level de 'Avaliar' para 'Lembrar', refletindo que o item exige apenas a recuperação da definição de lexicogrammar apresentada no texto-base.",RESOLVIDO
106,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionamento do gabarito: o conteúdo da alternativa A ('léxico e gramática') foi movido para a letra B, e as demais alternativas foram reordenadas mantendo seus conteúdos originais. O campo correct_option foi atualizado para 'B'.",RESOLVIDO
106,2,15,Texto-base deve ser necessário,FE,"Foi adicionada a expressão 'De acordo com o texto-base,' no início do enunciado para tornar explícita a dependência do texto-base na resolução do item.",NAO_RESOLVIDO
106,3,15,Texto-base deve ser necessário,FE,"Reescrevi o enunciado para explicitar a dependência do texto-base, usando 'Segundo o texto-base, na perspectiva da morfossintaxe do inglês, ...' de modo que a resposta só possa ser extraída a partir da leitura do texto fornecido.",RESOLVIDO
109,1,17,Aderência ao nível de Bloom declarado,AP,"Ajustado o campo taxonomy_level de 'Avaliar' para 'Analisar', refletindo o nível de Bloom que o item efetivamente exige.",NAO_RESOLVIDO
109,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionado o gabarito: o conteúdo da alternativa A (correta) foi movido para a letra B, e o conteúdo da alternativa E foi movido para a letra A, reorganizando as demais alternativas sem alterar seus conteúdos. O campo correct_option foi atualizado para 'B'.",RESOLVIDO
109,2,17,Aderência ao nível de Bloom declarado,AP,"Ajustado o nível de Bloom declarado de 'Analisar' para 'Compreender', refletindo a operação cognitiva mínima exigida pelo enunciado.",NAO_RESOLVIDO
109,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Revisado o enunciado e as alternativas. Constatou-se que não havia repetição exclusiva de palavras raras do enunciado apenas na alternativa correta. O item original já atendia a este critério, portanto nenhuma alteração textual foi necessária, confirmando a avaliação pedagógica do LLM.",NAO_RESOLVIDO
109,3,17,Aderência ao nível de Bloom declarado,AP,"Ajustada a classificação de Bloom declarada de 'Compreender' para 'Analisar', refletindo a operação cognitiva efetivamente exigida pelo item.",NAO_RESOLVIDO
109,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Nenhuma alteração necessária. A avaliação pedagógica do LLM confirmou que não há repetição de palavras raras do enunciado que favoreçam exclusivamente a alternativa B, e o item já não apresentava tal pista. Preservou-se o texto original das alternativas.",NAO_RESOLVIDO
117,1,7,Distratores devem ser plausíveis,FE,"Suavizei os termos absolutos nos distratores, substituindo-os por formulações menos categóricas (ex.: 'exclusivamente' → 'priorizar', 'totalmente' → 'predominantemente', 'mesmo/mesmas' → 'no ritmo e com as tarefas padronizadas', 'desconsiderando' → 'sem considerar'), mantendo o conteúdo essencial de cada alternativa e sua natureza de distrator.",NAO_RESOLVIDO
117,1,11,Comando do enunciado deve ser explícito,FE,"Reescrevi o enunciado para explicitar a tarefa: 'Considerando as características e necessidades do público da EJA descritas no texto-base, avalie os encaminhamentos pedagógicos apresentados a seguir e assinale aquele que é o mais adequado para essa turma.' Isso deixa claro que o respondente deve avaliar e comparar as alternativas.",RESOLVIDO
117,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionei o gabarito da letra A para a letra C, reorganizando as alternativas sem alterar seu conteúdo. A alternativa correta (organizar atividades a partir das experiências dos estudantes) passou a ocupar a posição C, e as demais alternativas foram reordenadas mantendo seus textos originais (já suavizados).",RESOLVIDO
117,2,7,Distratores devem ser plausíveis,AP,"Substituí 'exclusivamente' por 'predominantemente' na alternativa A, e 'sem considerar' por 'desconsiderando' na alternativa D. Na alternativa E, substituí 'Substituir a mediação docente por aulas predominantemente automatizadas' por 'Reduzir a mediação docente em favor de aulas predominantemente automatizadas', suavizando o absolutismo sem alterar o sentido pedagógico do distrator. As demais alternativas já estavam adequadas.",RESOLVIDO
118,1,6,Gabarito não deve se destacar por tamanho,FE,"Encurtamento e simplificação do texto da alternativa C, removendo redundâncias e tornando-a proporcional em extensão aos demais distratores.",NAO_RESOLVIDO
118,1,7,Distratores devem ser plausíveis,FE,"Remoção dos termos absolutos dos distratores, substituindo-os por formulações mais moderadas que preservam a plausibilidade (ex.: 'normalmente', 'com baixa mobilidade', 'costuma').",NAO_RESOLVIDO
118,1,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituição de 'um adverb of time' por 'já um adverb of time' e uso de sinônimos/paráfrases ('modificando o sintagma nominal', 'atuar como intensificador') para reduzir repetição literal e eliminar a pista verbal direta.",NAO_RESOLVIDO
118,1,17,Aderência ao nível de Bloom declarado,AP,"Ajuste do nível de Bloom declarado de 'Avaliar' para 'Compreender', refletindo a operação cognitiva efetivamente exigida pelo enunciado.",RESOLVIDO
118,2,6,Gabarito não deve se destacar por tamanho,FE,"Encurtamento do texto da alternativa C: removida a repetição de palavras ('principal', 'oração') e simplificada a segunda oração ('já um adverb of time costuma aparecer no início ou no fim da oração' → 'um adverb of time costuma ficar no início ou fim').",RESOLVIDO
118,2,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituição de 'da oração' por 'fim' na alternativa C, eliminando a palavra 'oração' do gabarito e quebrando a pista verbal.",NAO_RESOLVIDO
118,3,9,Evitar pistas verbais (repetição de palavras do enunciado),FE,"Substituí a expressão 'adverb of manner' no enunciado por sua tradução/explicação em português ('advérbio de modo') e, na alternativa C, substituí 'adverb of time' por 'advérbio de tempo' e reescrevi a primeira parte para evitar repetição literal ('depois do verbo principal ou do objeto' em vez de 'após o verbo principal ou o objeto').",NAO_RESOLVIDO
122,1,19,Distribuição equilibrada do gabarito no conjunto,APL,"Reposicionou-se o gabarito para a letra C, reorganizando as alternativas sem alterar seus conteúdos textuais, e atualizou-se o campo correct_option para 'C'.",RESOLVIDO
122,1,17,Aderência ao nível de Bloom declarado,AP,"Atualizou-se o campo taxonomy_level de 'Analisar' para 'Compreender', refletindo o nível cognitivo efetivamente exigido pelo item.",RESOLVIDO
122,2,3,Gabarito não pode repetir um distrator,FE,"Reescrevi a alternativa E para que, embora mantenha o critério correto de prioridade por número atômico, passe a nomear corretamente como 'E' quando os substituintes de maior prioridade estiverem em lados opostos (corrigindo a inconsistência terminológica que a aproximava do gabarito). Isso elimina a equivalência textual com a alternativa C, que define Z para 'mesmo lado'.",NAO_RESOLVIDO
